"";"Date";"Time";"Global_active_power";"Global_reactive_power";"Voltage";"Global_intensity";"Sub_metering_1";"Sub_metering_2";"Sub_metering_3";"Global_active_power2"
"67966";2007-02-01;"22:09:00";"1.582";"0.224";"239.860";"6.600";"0.000";"0.000";17;1,582
"67967";2007-02-01;"22:10:00";"1.530";"0.228";"240.690";"6.400";"0.000";"0.000";18;1,53
"67968";2007-02-01;"22:11:00";"1.496";"0.180";"241.040";"6.200";"0.000";"0.000";18;1,496
"67969";2007-02-01;"22:12:00";"1.462";"0.126";"240.780";"6.000";"0.000";"0.000";17;1,462
"67970";2007-02-01;"22:13:00";"1.472";"0.126";"240.490";"6.000";"0.000";"0.000";18;1,472
"67971";2007-02-01;"22:14:00";"1.504";"0.122";"239.910";"6.200";"0.000";"0.000";18;1,504
"67972";2007-02-01;"22:15:00";"1.452";"0.124";"240.180";"6.000";"0.000";"0.000";17;1,452
"67973";2007-02-01;"22:16:00";"1.446";"0.118";"240.000";"6.000";"0.000";"0.000";18;1,446
"67974";2007-02-01;"22:17:00";"1.356";"0.000";"239.790";"5.600";"0.000";"0.000";18;1,356
"67975";2007-02-01;"22:18:00";"1.364";"0.000";"240.540";"5.600";"0.000";"0.000";17;1,364
"67976";2007-02-01;"22:19:00";"1.360";"0.000";"240.270";"5.600";"0.000";"0.000";18;1,36
"67977";2007-02-01;"22:20:00";"1.362";"0.000";"240.370";"5.600";"0.000";"0.000";18;1,362
"67978";2007-02-01;"22:21:00";"1.360";"0.000";"240.300";"5.600";"0.000";"0.000";18;1,36
"67979";2007-02-01;"22:22:00";"1.372";"0.000";"241.350";"5.600";"0.000";"0.000";17;1,372
"67980";2007-02-01;"22:23:00";"1.392";"0.000";"243.030";"5.600";"0.000";"0.000";18;1,392
"67981";2007-02-01;"22:24:00";"1.392";"0.000";"243.170";"5.600";"0.000";"0.000";19;1,392
"67982";2007-02-01;"22:25:00";"1.400";"0.000";"243.820";"5.600";"0.000";"0.000";18;1,4
"67983";2007-02-01;"22:26:00";"1.404";"0.000";"244.230";"5.600";"0.000";"0.000";18;1,404
"67984";2007-02-01;"22:27:00";"1.406";"0.000";"244.340";"5.600";"0.000";"0.000";18;1,406
"67985";2007-02-01;"22:28:00";"1.466";"0.000";"244.430";"6.000";"0.000";"0.000";19;1,466
"67986";2007-02-01;"22:29:00";"1.452";"0.000";"244.470";"5.800";"0.000";"0.000";18;1,452
"67987";2007-02-01;"22:30:00";"1.402";"0.000";"244.040";"5.600";"0.000";"0.000";18;1,402
"67988";2007-02-01;"22:31:00";"1.390";"0.000";"242.970";"5.600";"0.000";"0.000";18;1,39
"67989";2007-02-01;"22:32:00";"1.396";"0.000";"243.460";"5.600";"0.000";"0.000";18;1,396
"67990";2007-02-01;"22:33:00";"1.400";"0.000";"243.810";"5.600";"0.000";"0.000";19;1,4
"67991";2007-02-01;"22:34:00";"1.400";"0.000";"243.750";"5.600";"0.000";"0.000";18;1,4
"67992";2007-02-01;"22:35:00";"1.396";"0.000";"243.460";"5.600";"0.000";"0.000";18;1,396
"67993";2007-02-01;"22:36:00";"1.396";"0.000";"243.500";"5.600";"0.000";"0.000";18;1,396
"67994";2007-02-01;"22:37:00";"1.398";"0.000";"243.600";"5.600";"0.000";"0.000";18;1,398
"67995";2007-02-01;"22:38:00";"1.422";"0.000";"243.710";"5.800";"0.000";"0.000";18;1,422
"67996";2007-02-01;"22:39:00";"1.480";"0.126";"243.390";"6.000";"0.000";"1.000";19;1,48
"67997";2007-02-01;"22:40:00";"1.494";"0.136";"243.090";"6.200";"0.000";"1.000";18;1,494
"67998";2007-02-01;"22:41:00";"1.608";"0.276";"242.890";"6.600";"0.000";"1.000";18;1,608
"67999";2007-02-01;"22:42:00";"1.662";"0.370";"243.240";"7.000";"0.000";"2.000";18;1,662
"68000";2007-02-01;"22:43:00";"1.666";"0.374";"243.830";"7.000";"0.000";"1.000";18;1,666
"68001";2007-02-01;"22:44:00";"1.668";"0.376";"244.090";"7.000";"0.000";"2.000";18;1,668
"68002";2007-02-01;"22:45:00";"1.700";"0.374";"244.130";"7.000";"0.000";"1.000";19;1,7
"68003";2007-02-01;"22:46:00";"1.660";"0.374";"243.880";"6.800";"0.000";"2.000";18;1,66
"68004";2007-02-01;"22:47:00";"1.656";"0.372";"243.650";"6.800";"0.000";"1.000";18;1,656
"68005";2007-02-01;"22:48:00";"1.628";"0.366";"243.260";"6.800";"0.000";"1.000";18;1,628
"68006";2007-02-01;"22:49:00";"1.566";"0.350";"243.490";"6.600";"0.000";"2.000";18;1,566
"68007";2007-02-01;"22:50:00";"1.558";"0.348";"243.030";"6.400";"0.000";"1.000";18;1,558
"68008";2007-02-01;"22:51:00";"1.558";"0.348";"243.260";"6.400";"0.000";"2.000";18;1,558
"68009";2007-02-01;"22:52:00";"1.554";"0.348";"243.060";"6.400";"0.000";"1.000";18;1,554
"68010";2007-02-01;"22:53:00";"1.552";"0.346";"243.000";"6.400";"0.000";"1.000";19;1,552
"68011";2007-02-01;"22:54:00";"1.528";"0.312";"243.150";"6.400";"0.000";"2.000";18;1,528
"68012";2007-02-01;"22:55:00";"1.484";"0.244";"243.350";"6.200";"0.000";"1.000";18;1,484
"68013";2007-02-01;"22:56:00";"1.458";"0.204";"243.500";"6.000";"0.000";"1.000";18;1,458
"68014";2007-02-01;"22:57:00";"1.398";"0.108";"244.090";"5.600";"0.000";"1.000";18;1,398
"68015";2007-02-01;"22:58:00";"1.400";"0.110";"244.420";"5.600";"0.000";"2.000";18;1,4
"68016";2007-02-01;"22:59:00";"1.396";"0.108";"243.970";"5.600";"0.000";"1.000";19;1,396
"68017";2007-02-01;"23:00:00";"1.392";"0.108";"243.760";"5.600";"0.000";"1.000";18;1,392
"68018";2007-02-01;"23:01:00";"1.396";"0.112";"244.140";"5.600";"0.000";"1.000";18;1,396
"68019";2007-02-01;"23:02:00";"1.382";"0.106";"242.930";"5.600";"0.000";"2.000";18;1,382
"68020";2007-02-01;"23:03:00";"1.382";"0.106";"242.880";"5.600";"0.000";"1.000";18;1,382
"68021";2007-02-01;"23:04:00";"1.384";"0.106";"243.050";"5.600";"0.000";"1.000";18;1,384
"68022";2007-02-01;"23:05:00";"1.386";"0.106";"243.400";"5.600";"0.000";"1.000";18;1,386
"68023";2007-02-01;"23:06:00";"1.392";"0.110";"243.920";"5.600";"0.000";"1.000";19;1,392
"68024";2007-02-01;"23:07:00";"1.400";"0.114";"244.740";"5.600";"0.000";"2.000";18;1,4
"68025";2007-02-01;"23:08:00";"1.406";"0.116";"245.230";"5.600";"0.000";"1.000";18;1,406
"68026";2007-02-01;"23:09:00";"1.412";"0.118";"245.730";"5.600";"0.000";"1.000";19;1,412
"68027";2007-02-01;"23:10:00";"1.376";"0.060";"245.360";"5.600";"0.000";"1.000";18;1,376
"68028";2007-02-01;"23:11:00";"1.338";"0.000";"245.510";"5.400";"0.000";"0.000";19;1,338
"68029";2007-02-01;"23:12:00";"1.336";"0.000";"245.290";"5.400";"0.000";"0.000";18;1,336
"68030";2007-02-01;"23:13:00";"1.332";"0.000";"244.990";"5.400";"0.000";"0.000";18;1,332
"68031";2007-02-01;"23:14:00";"1.328";"0.000";"244.540";"5.400";"0.000";"0.000";19;1,328
"68032";2007-02-01;"23:15:00";"1.326";"0.000";"244.340";"5.400";"0.000";"0.000";18;1,326
"68033";2007-02-01;"23:16:00";"1.324";"0.000";"244.170";"5.400";"0.000";"0.000";18;1,324
"68034";2007-02-01;"23:17:00";"1.328";"0.000";"244.470";"5.400";"0.000";"0.000";19;1,328
"68035";2007-02-01;"23:18:00";"1.328";"0.000";"244.510";"5.400";"0.000";"0.000";18;1,328
"68036";2007-02-01;"23:19:00";"1.310";"0.000";"242.960";"5.400";"0.000";"0.000";18;1,31
"68037";2007-02-01;"23:20:00";"1.312";"0.000";"243.080";"5.400";"0.000";"0.000";18;1,312
"68038";2007-02-01;"23:21:00";"1.420";"0.108";"242.370";"5.800";"0.000";"0.000";18;1,42
"68039";2007-02-01;"23:22:00";"1.408";"0.112";"241.930";"5.800";"0.000";"0.000";18;1,408
"68040";2007-02-01;"23:23:00";"1.408";"0.114";"242.290";"5.800";"0.000";"0.000";18;1,408
"68041";2007-02-01;"23:24:00";"1.404";"0.112";"242.070";"5.800";"0.000";"0.000";18;1,404
"68042";2007-02-01;"23:25:00";"1.454";"0.164";"241.610";"6.000";"0.000";"0.000";18;1,454
"68043";2007-02-01;"23:26:00";"1.470";"0.212";"241.470";"6.000";"0.000";"0.000";18;1,47
"68044";2007-02-01;"23:27:00";"1.470";"0.212";"241.440";"6.000";"0.000";"0.000";17;1,47
"68045";2007-02-01;"23:28:00";"1.472";"0.214";"241.770";"6.000";"0.000";"0.000";18;1,472
"68046";2007-02-01;"23:29:00";"1.468";"0.214";"241.550";"6.000";"0.000";"0.000";18;1,468
"68047";2007-02-01;"23:30:00";"1.472";"0.218";"242.250";"6.000";"0.000";"0.000";18;1,472
"68048";2007-02-01;"23:31:00";"1.464";"0.214";"241.550";"6.000";"0.000";"0.000";18;1,464
"68049";2007-02-01;"23:32:00";"1.460";"0.214";"241.510";"6.000";"0.000";"0.000";18;1,46
"68050";2007-02-01;"23:33:00";"1.456";"0.212";"241.190";"6.000";"0.000";"0.000";18;1,456
"68051";2007-02-01;"23:34:00";"1.456";"0.214";"241.380";"6.000";"0.000";"0.000";18;1,456
"68052";2007-02-01;"23:35:00";"1.456";"0.214";"241.420";"6.000";"0.000";"0.000";17;1,456
"68053";2007-02-01;"23:36:00";"1.410";"0.152";"241.130";"5.800";"0.000";"0.000";18;1,41
"68054";2007-02-01;"23:37:00";"1.344";"0.000";"241.960";"5.400";"0.000";"0.000";18;1,344
"68055";2007-02-01;"23:38:00";"1.304";"0.000";"242.200";"5.400";"0.000";"0.000";18;1,304
"68056";2007-02-01;"23:39:00";"1.310";"0.000";"242.870";"5.400";"0.000";"0.000";18;1,31
"68057";2007-02-01;"23:40:00";"1.316";"0.000";"243.350";"5.400";"0.000";"0.000";18;1,316
"68058";2007-02-01;"23:41:00";"1.310";"0.000";"242.870";"5.400";"0.000";"0.000";18;1,31
"68059";2007-02-01;"23:42:00";"1.312";"0.000";"243.030";"5.400";"0.000";"0.000";18;1,312
"68060";2007-02-01;"23:43:00";"1.314";"0.000";"243.190";"5.400";"0.000";"0.000";19;1,314
"68061";2007-02-01;"23:44:00";"1.350";"0.000";"243.250";"5.400";"0.000";"0.000";18;1,35
"68062";2007-02-01;"23:45:00";"1.494";"0.000";"242.580";"6.000";"0.000";"0.000";18;1,494
"68063";2007-02-01;"23:46:00";"1.388";"0.000";"242.460";"5.600";"0.000";"0.000";18;1,388
"68064";2007-02-01;"23:47:00";"1.442";"0.000";"242.350";"5.800";"0.000";"0.000";18;1,442
"68065";2007-02-01;"23:48:00";"1.480";"0.000";"242.330";"6.000";"0.000";"0.000";18;1,48
"68066";2007-02-01;"23:49:00";"1.422";"0.000";"242.580";"5.800";"0.000";"0.000";18;1,422
"68067";2007-02-01;"23:50:00";"1.314";"0.000";"242.810";"5.400";"0.000";"0.000";18;1,314
"68068";2007-02-01;"23:51:00";"1.318";"0.000";"243.270";"5.400";"0.000";"0.000";18;1,318
"68069";2007-02-01;"23:52:00";"1.328";"0.000";"244.070";"5.400";"0.000";"0.000";18;1,328
"68070";2007-02-01;"23:53:00";"1.326";"0.000";"243.920";"5.400";"0.000";"0.000";18;1,326
"68071";2007-02-01;"23:54:00";"1.326";"0.000";"243.970";"5.400";"0.000";"0.000";18;1,326
"68072";2007-02-01;"23:55:00";"1.318";"0.000";"243.200";"5.400";"0.000";"0.000";18;1,318
"68073";2007-02-01;"23:56:00";"1.316";"0.000";"243.040";"5.400";"0.000";"0.000";19;1,316
"68074";2007-02-01;"23:57:00";"1.316";"0.000";"243.070";"5.400";"0.000";"0.000";18;1,316
"68075";2007-02-01;"23:58:00";"1.320";"0.000";"243.260";"5.400";"0.000";"0.000";18;1,32
"68076";2007-02-01;"23:59:00";"1.320";"0.000";"243.280";"5.400";"0.000";"0.000";18;1,32
"68077";2007-02-02;"00:00:00";"1.314";"0.000";"242.770";"5.400";"0.000";"0.000";18;1,314
"68078";2007-02-02;"00:01:00";"1.410";"0.088";"242.540";"5.800";"0.000";"0.000";18;1,41
"68079";2007-02-02;"00:02:00";"1.416";"0.114";"242.220";"5.800";"0.000";"0.000";18;1,416
"68080";2007-02-02;"00:03:00";"1.412";"0.114";"242.160";"5.800";"0.000";"0.000";18;1,412
"68081";2007-02-02;"00:04:00";"1.410";"0.114";"242.060";"5.800";"0.000";"0.000";18;1,41
"68082";2007-02-02;"00:05:00";"1.400";"0.110";"241.390";"5.800";"0.000";"0.000";18;1,4
"68083";2007-02-02;"00:06:00";"1.412";"0.116";"242.540";"5.800";"0.000";"0.000";18;1,412
"68084";2007-02-02;"00:07:00";"1.418";"0.120";"243.340";"5.800";"0.000";"0.000";18;1,418
"68085";2007-02-02;"00:08:00";"1.418";"0.120";"243.400";"5.800";"0.000";"0.000";18;1,418
"68086";2007-02-02;"00:09:00";"1.480";"0.186";"243.170";"6.000";"0.000";"0.000";18;1,48
"68087";2007-02-02;"00:10:00";"1.484";"0.222";"242.710";"6.200";"0.000";"0.000";18;1,484
"68088";2007-02-02;"00:11:00";"1.484";"0.222";"242.740";"6.200";"0.000";"0.000";18;1,484
"68089";2007-02-02;"00:12:00";"1.482";"0.220";"242.710";"6.000";"0.000";"0.000";18;1,482
"68090";2007-02-02;"00:13:00";"1.484";"0.222";"243.070";"6.200";"0.000";"0.000";18;1,484
"68091";2007-02-02;"00:14:00";"1.484";"0.222";"243.080";"6.000";"0.000";"0.000";18;1,484
"68092";2007-02-02;"00:15:00";"1.480";"0.222";"243.020";"6.000";"0.000";"0.000";18;1,48
"68093";2007-02-02;"00:16:00";"1.430";"0.154";"242.800";"5.800";"0.000";"0.000";18;1,43
"68094";2007-02-02;"00:17:00";"1.378";"0.084";"242.430";"5.600";"0.000";"0.000";18;1,378
"68095";2007-02-02;"00:18:00";"1.380";"0.084";"242.770";"5.600";"0.000";"0.000";18;1,38
"68096";2007-02-02;"00:19:00";"1.380";"0.084";"242.750";"5.600";"0.000";"0.000";18;1,38
"68097";2007-02-02;"00:20:00";"1.370";"0.076";"242.360";"5.600";"0.000";"0.000";18;1,37
"68098";2007-02-02;"00:21:00";"1.308";"0.000";"242.490";"5.400";"0.000";"0.000";18;1,308
"68099";2007-02-02;"00:22:00";"1.308";"0.000";"242.470";"5.400";"0.000";"0.000";18;1,308
"68100";2007-02-02;"00:23:00";"1.308";"0.000";"242.370";"5.400";"0.000";"0.000";18;1,308
"68101";2007-02-02;"00:24:00";"1.302";"0.000";"241.930";"5.400";"0.000";"0.000";18;1,302
"68102";2007-02-02;"00:25:00";"1.168";"0.000";"242.110";"5.000";"0.000";"0.000";17;1,168
"68103";2007-02-02;"00:26:00";"0.228";"0.000";"243.670";"1.000";"0.000";"0.000";0;0,228
"68104";2007-02-02;"00:27:00";"0.228";"0.000";"243.960";"1.000";"0.000";"0.000";0;0,228
"68105";2007-02-02;"00:28:00";"0.230";"0.000";"244.930";"1.000";"0.000";"0.000";0;0,23
"68106";2007-02-02;"00:29:00";"0.230";"0.000";"244.900";"1.000";"0.000";"0.000";0;0,23
"68107";2007-02-02;"00:30:00";"0.228";"0.000";"244.560";"1.000";"0.000";"0.000";0;0,228
"68108";2007-02-02;"00:31:00";"0.228";"0.000";"244.160";"1.000";"0.000";"0.000";0;0,228
"68109";2007-02-02;"00:32:00";"0.228";"0.000";"243.810";"1.000";"0.000";"0.000";0;0,228
"68110";2007-02-02;"00:33:00";"0.228";"0.000";"244.160";"1.000";"0.000";"0.000";0;0,228
"68111";2007-02-02;"00:34:00";"0.230";"0.000";"244.780";"1.000";"0.000";"0.000";0;0,23
"68112";2007-02-02;"00:35:00";"0.230";"0.000";"244.710";"1.000";"0.000";"0.000";0;0,23
"68113";2007-02-02;"00:36:00";"0.228";"0.000";"244.460";"1.000";"0.000";"0.000";0;0,228
"68114";2007-02-02;"00:37:00";"0.226";"0.000";"243.650";"1.000";"0.000";"0.000";0;0,226
"68115";2007-02-02;"00:38:00";"0.226";"0.000";"243.130";"1.000";"0.000";"0.000";0;0,226
"68116";2007-02-02;"00:39:00";"0.226";"0.000";"243.170";"1.000";"0.000";"0.000";0;0,226
"68117";2007-02-02;"00:40:00";"0.224";"0.000";"242.420";"1.000";"0.000";"0.000";0;0,224
"68118";2007-02-02;"00:41:00";"0.310";"0.078";"241.840";"1.400";"0.000";"0.000";0;0,31
"68119";2007-02-02;"00:42:00";"0.332";"0.118";"241.410";"1.400";"0.000";"0.000";0;0,332
"68120";2007-02-02;"00:43:00";"0.330";"0.122";"242.380";"1.400";"0.000";"0.000";0;0,33
"68121";2007-02-02;"00:44:00";"0.330";"0.122";"242.380";"1.400";"0.000";"0.000";0;0,33
"68122";2007-02-02;"00:45:00";"0.328";"0.124";"242.270";"1.400";"0.000";"0.000";0;0,328
"68123";2007-02-02;"00:46:00";"0.326";"0.124";"242.330";"1.400";"0.000";"0.000";0;0,326
"68124";2007-02-02;"00:47:00";"0.326";"0.124";"242.760";"1.400";"0.000";"0.000";0;0,326
"68125";2007-02-02;"00:48:00";"0.324";"0.122";"242.320";"1.400";"0.000";"0.000";0;0,324
"68126";2007-02-02;"00:49:00";"0.322";"0.122";"242.160";"1.400";"0.000";"0.000";0;0,322
"68127";2007-02-02;"00:50:00";"0.322";"0.124";"242.370";"1.400";"0.000";"0.000";0;0,322
"68128";2007-02-02;"00:51:00";"0.322";"0.128";"243.120";"1.400";"0.000";"0.000";0;0,322
"68129";2007-02-02;"00:52:00";"0.320";"0.126";"242.940";"1.400";"0.000";"0.000";0;0,32
"68130";2007-02-02;"00:53:00";"0.384";"0.190";"242.600";"1.800";"0.000";"0.000";0;0,384
"68131";2007-02-02;"00:54:00";"0.394";"0.226";"241.720";"1.800";"0.000";"0.000";0;0,394
"68132";2007-02-02;"00:55:00";"0.394";"0.224";"241.740";"1.800";"0.000";"0.000";0;0,394
"68133";2007-02-02;"00:56:00";"0.334";"0.140";"241.900";"1.400";"0.000";"0.000";0;0,334
"68134";2007-02-02;"00:57:00";"0.300";"0.092";"242.280";"1.200";"0.000";"0.000";0;0,3
"68135";2007-02-02;"00:58:00";"0.300";"0.094";"242.520";"1.200";"0.000";"0.000";0;0,3
"68136";2007-02-02;"00:59:00";"0.296";"0.092";"241.910";"1.200";"0.000";"0.000";0;0,296
"68137";2007-02-02;"01:00:00";"0.390";"0.214";"241.980";"1.800";"0.000";"0.000";0;0,39
"68138";2007-02-02;"01:01:00";"0.378";"0.216";"241.960";"1.800";"0.000";"1.000";0;0,378
"68139";2007-02-02;"01:02:00";"0.376";"0.218";"242.100";"1.800";"0.000";"2.000";0;0,376
"68140";2007-02-02;"01:03:00";"0.376";"0.216";"242.040";"1.800";"0.000";"1.000";0;0,376
"68141";2007-02-02;"01:04:00";"0.340";"0.160";"241.940";"1.600";"0.000";"1.000";0;0,34
"68142";2007-02-02;"01:05:00";"0.306";"0.108";"241.480";"1.400";"0.000";"2.000";0;0,306
"68143";2007-02-02;"01:06:00";"0.306";"0.108";"241.590";"1.400";"0.000";"1.000";0;0,306
"68144";2007-02-02;"01:07:00";"0.306";"0.108";"241.510";"1.400";"0.000";"2.000";0;0,306
"68145";2007-02-02;"01:08:00";"0.306";"0.108";"241.740";"1.400";"0.000";"1.000";0;0,306
"68146";2007-02-02;"01:09:00";"0.306";"0.112";"242.430";"1.400";"0.000";"1.000";0;0,306
"68147";2007-02-02;"01:10:00";"0.308";"0.114";"242.920";"1.400";"0.000";"2.000";0;0,308
"68148";2007-02-02;"01:11:00";"0.306";"0.112";"242.710";"1.400";"0.000";"1.000";0;0,306
"68149";2007-02-02;"01:12:00";"0.306";"0.112";"242.680";"1.400";"0.000";"1.000";0;0,306
"68150";2007-02-02;"01:13:00";"0.308";"0.120";"244.080";"1.400";"0.000";"2.000";0;0,308
"68151";2007-02-02;"01:14:00";"0.306";"0.120";"244.060";"1.400";"0.000";"1.000";0;0,306
"68152";2007-02-02;"01:15:00";"0.306";"0.118";"243.980";"1.400";"0.000";"1.000";0;0,306
"68153";2007-02-02;"01:16:00";"0.304";"0.118";"243.670";"1.400";"0.000";"2.000";0;0,304
"68154";2007-02-02;"01:17:00";"0.302";"0.116";"243.380";"1.400";"0.000";"1.000";0;0,302
"68155";2007-02-02;"01:18:00";"0.300";"0.112";"242.750";"1.200";"0.000";"1.000";0;0,3
"68156";2007-02-02;"01:19:00";"0.300";"0.112";"242.740";"1.200";"0.000";"2.000";0;0,3
"68157";2007-02-02;"01:20:00";"0.296";"0.108";"241.400";"1.200";"0.000";"1.000";0;0,296
"68158";2007-02-02;"01:21:00";"0.372";"0.186";"241.410";"1.800";"0.000";"1.000";0;0,372
"68159";2007-02-02;"01:22:00";"0.406";"0.242";"241.470";"2.000";"0.000";"1.000";0;0,406
"68160";2007-02-02;"01:23:00";"0.400";"0.240";"241.090";"1.800";"0.000";"1.000";0;0,4
"68161";2007-02-02;"01:24:00";"0.400";"0.244";"241.630";"1.800";"0.000";"2.000";0;0,4
"68162";2007-02-02;"01:25:00";"0.398";"0.242";"241.520";"1.800";"0.000";"1.000";0;0,398
"68163";2007-02-02;"01:26:00";"0.396";"0.242";"241.570";"1.800";"0.000";"1.000";0;0,396
"68164";2007-02-02;"01:27:00";"0.394";"0.242";"241.420";"1.800";"0.000";"1.000";0;0,394
"68165";2007-02-02;"01:28:00";"0.392";"0.244";"241.690";"1.800";"0.000";"1.000";0;0,392
"68166";2007-02-02;"01:29:00";"0.390";"0.242";"241.490";"1.800";"0.000";"2.000";0;0,39
"68167";2007-02-02;"01:30:00";"0.388";"0.242";"241.410";"1.800";"0.000";"1.000";0;0,388
"68168";2007-02-02;"01:31:00";"0.358";"0.188";"241.430";"1.600";"0.000";"1.000";0;0,358
"68169";2007-02-02;"01:32:00";"0.318";"0.122";"241.820";"1.400";"0.000";"0.000";0;0,318
"68170";2007-02-02;"01:33:00";"0.316";"0.122";"241.820";"1.400";"0.000";"0.000";0;0,316
"68171";2007-02-02;"01:34:00";"0.318";"0.122";"242.190";"1.400";"0.000";"0.000";0;0,318
"68172";2007-02-02;"01:35:00";"0.318";"0.124";"242.580";"1.400";"0.000";"0.000";0;0,318
"68173";2007-02-02;"01:36:00";"0.254";"0.000";"242.620";"1.000";"0.000";"0.000";0;0,254
"68174";2007-02-02;"01:37:00";"0.222";"0.000";"241.760";"1.000";"0.000";"0.000";0;0,222
"68175";2007-02-02;"01:38:00";"0.312";"0.086";"241.290";"1.400";"0.000";"0.000";0;0,312
"68176";2007-02-02;"01:39:00";"0.298";"0.090";"241.470";"1.200";"0.000";"0.000";0;0,298
"68177";2007-02-02;"01:40:00";"0.300";"0.090";"241.570";"1.200";"0.000";"0.000";0;0,3
"68178";2007-02-02;"01:41:00";"0.300";"0.092";"241.950";"1.200";"0.000";"0.000";0;0,3
"68179";2007-02-02;"01:42:00";"0.298";"0.092";"241.810";"1.200";"0.000";"0.000";0;0,298
"68180";2007-02-02;"01:43:00";"0.296";"0.090";"241.830";"1.200";"0.000";"0.000";0;0,296
"68181";2007-02-02;"01:44:00";"0.296";"0.092";"242.270";"1.200";"0.000";"0.000";0;0,296
"68182";2007-02-02;"01:45:00";"0.296";"0.094";"242.560";"1.200";"0.000";"0.000";0;0,296
"68183";2007-02-02;"01:46:00";"0.294";"0.094";"242.740";"1.200";"0.000";"0.000";0;0,294
"68184";2007-02-02;"01:47:00";"0.294";"0.096";"243.060";"1.200";"0.000";"0.000";0;0,294
"68185";2007-02-02;"01:48:00";"0.272";"0.062";"243.210";"1.200";"0.000";"0.000";0;0,272
"68186";2007-02-02;"01:49:00";"0.224";"0.000";"243.080";"1.000";"0.000";"0.000";0;0,224
"68187";2007-02-02;"01:50:00";"0.224";"0.000";"242.610";"1.000";"0.000";"0.000";0;0,224
"68188";2007-02-02;"01:51:00";"0.224";"0.000";"242.350";"1.000";"0.000";"0.000";0;0,224
"68189";2007-02-02;"01:52:00";"0.222";"0.000";"242.050";"1.000";"0.000";"0.000";0;0,222
"68190";2007-02-02;"01:53:00";"0.222";"0.000";"241.820";"1.000";"0.000";"0.000";0;0,222
"68191";2007-02-02;"01:54:00";"0.224";"0.000";"242.440";"1.000";"0.000";"0.000";0;0,224
"68192";2007-02-02;"01:55:00";"0.224";"0.000";"242.400";"1.000";"0.000";"0.000";0;0,224
"68193";2007-02-02;"01:56:00";"0.222";"0.000";"242.070";"1.000";"0.000";"0.000";0;0,222
"68194";2007-02-02;"01:57:00";"0.220";"0.000";"240.970";"1.000";"0.000";"0.000";0;0,22
"68195";2007-02-02;"01:58:00";"0.220";"0.000";"241.300";"1.000";"0.000";"0.000";0;0,22
"68196";2007-02-02;"01:59:00";"0.220";"0.000";"240.920";"1.000";"0.000";"0.000";0;0,22
"68197";2007-02-02;"02:00:00";"0.220";"0.000";"241.160";"1.000";"0.000";"0.000";0;0,22
"68198";2007-02-02;"02:01:00";"0.262";"0.000";"242.710";"1.200";"0.000";"0.000";0;0,262
"68199";2007-02-02;"02:02:00";"0.338";"0.130";"243.460";"1.400";"0.000";"0.000";0;0,338
"68200";2007-02-02;"02:03:00";"0.334";"0.132";"243.880";"1.400";"0.000";"0.000";0;0,334
"68201";2007-02-02;"02:04:00";"0.332";"0.130";"243.730";"1.400";"0.000";"0.000";0;0,332
"68202";2007-02-02;"02:05:00";"0.330";"0.130";"243.460";"1.400";"0.000";"0.000";0;0,33
"68203";2007-02-02;"02:06:00";"0.328";"0.130";"243.530";"1.400";"0.000";"0.000";0;0,328
"68204";2007-02-02;"02:07:00";"0.326";"0.128";"243.190";"1.400";"0.000";"0.000";0;0,326
"68205";2007-02-02;"02:08:00";"0.326";"0.128";"243.140";"1.400";"0.000";"0.000";0;0,326
"68206";2007-02-02;"02:09:00";"0.324";"0.130";"243.520";"1.400";"0.000";"0.000";0;0,324
"68207";2007-02-02;"02:10:00";"0.324";"0.134";"244.220";"1.400";"0.000";"0.000";0;0,324
"68208";2007-02-02;"02:11:00";"0.324";"0.132";"243.850";"1.400";"0.000";"0.000";0;0,324
"68209";2007-02-02;"02:12:00";"0.322";"0.130";"243.560";"1.400";"0.000";"0.000";0;0,322
"68210";2007-02-02;"02:13:00";"0.322";"0.132";"244.140";"1.400";"0.000";"0.000";0;0,322
"68211";2007-02-02;"02:14:00";"0.322";"0.132";"244.160";"1.400";"0.000";"0.000";0;0,322
"68212";2007-02-02;"02:15:00";"0.322";"0.132";"243.910";"1.400";"0.000";"0.000";0;0,322
"68213";2007-02-02;"02:16:00";"0.278";"0.070";"243.780";"1.200";"0.000";"0.000";0;0,278
"68214";2007-02-02;"02:17:00";"0.226";"0.000";"244.250";"1.000";"0.000";"0.000";0;0,226
"68215";2007-02-02;"02:18:00";"0.230";"0.000";"245.380";"1.000";"0.000";"0.000";0;0,23
"68216";2007-02-02;"02:19:00";"0.230";"0.000";"246.100";"1.000";"0.000";"0.000";0;0,23
"68217";2007-02-02;"02:20:00";"0.232";"0.000";"246.570";"1.000";"0.000";"0.000";0;0,232
"68218";2007-02-02;"02:21:00";"0.232";"0.000";"246.390";"1.000";"0.000";"0.000";0;0,232
"68219";2007-02-02;"02:22:00";"0.306";"0.084";"245.730";"1.400";"0.000";"0.000";0;0,306
"68220";2007-02-02;"02:23:00";"0.306";"0.106";"245.240";"1.400";"0.000";"0.000";0;0,306
"68221";2007-02-02;"02:24:00";"0.306";"0.106";"245.160";"1.400";"0.000";"0.000";0;0,306
"68222";2007-02-02;"02:25:00";"0.306";"0.106";"244.960";"1.200";"0.000";"0.000";0;0,306
